BindingDB Reactant_set_id,IC50 (nM)
50866107,1.3
50865983,1.3
50865978,1.3
50865977,1.3
50865968,1.3
50632263,30
50600048,30
50561410,30
50609542,30
50579673,30
50549330,30
50541592,30
50443616,30
50428646,30
50350848,30
50361570,30
50382000,30
50337521,30
50369274,30
50297409,30
50323235,30
50323237,30
50323273,30
50276984,30
50846412,30
48313,30
22191,30
9492,30
7609,30
7616,30
7006,30
7011,30
7014,30
7028,30
410151,30.2
436751,30.4
410189,30.7
412725,31
16160,31
273959,31
50066704,31
50066742,31
50066829,31
50077257,31
50358004,31
9420,31
6378,31
231542,31
231548,31
231551,31
231435,31
231484,31
50216139,31
50868979,31
50915157,31
50450201,31
50416839,31
50377905,31
50411466,31
50411492,31
50356355,31
44453,31
259761,31.5
259699,31.5
50391808,32
8591,32
50296679,32
50306729,32
7285,32
16085,32
44452,32
31983,32
50141109,32
50111610,32
8947,32
259862,32
231512,32
231467,32
51028794,32
50974086,32
50924766,32
50930539,32
50862809,32
50865143,32
170827,32
50600038,32
50915161,32
50450250,32
50449149,32
50446901,32
50369315,32
50369297,32
50337524,32
50330460,32
50332233,32
50329232,32
50331658,32
37958,32
44428,32
48126,32
50607391,32.4
259757,32.4
259732,32.5
311783,32.64
50607398,32.7
50498639,33
32019,33
50457847,33
50297415,33
50369266,33
50382057,33
50358905,33
50306659,33
50066838,33
50066629,33
231554,33
231431,33
50216134,33
50602676,33
50600024,33
50561982,33
50419246,33
50446908,33
50376881,33
50377881,33
50385129,33
410049,33.8
51017486,33.88
51017498,33.88
259710,33.9
399345,34
9490,34
399283,34
14955,34
15026,34
50276991,34
421744,34
50391811,34
50266686,34
50432966,34
50141566,34
50111613,34
227977,34
51044902,34
231425,34
50924867,34
50856151,34
50626188,34
50602675,34
50443594,34
50372319,34
50372314,34
50349584,34
50310524,34
50332234,34
410085,34.3
51017477,34.67
51017471,34.67
311786,34.68
399269,35
9407,35
259895,35
231519,35
231440,35
51059758,35
50950721,35
50863680,35
50929101,35
50856148,35
50710774,35
50908429,35
50419260,35
50446910,35
50372297,35
50377945,35
50349533,35
50846424,35
50248670,35
50300725,35
14972,35
8553,35
259779,35.3
50493808,36
9395,36
50498642,36
8561,36
8544,36
50315454,36
50066642,36
231541,36
231475,36
50862802,36
50868976,36
50649988,36
50705795,36
50561403,36
50609393,36
50578430,36
50881340,36
50882557,36
50377894,36
50377907,36
50382088,36
50382032,36
50380115,36
50310579,36
48307,36
14925,36
9445,36
51017466,36.31
51017400,36.31
323932,36.6
410836,37
8568,37
50114981,37
259700,37
259841,37
259651,37
231436,37
231447,37
218193,37
51028775,37
50973729,37
50856118,37
50869683,37
50609541,37
50578429,37
50450187,37
50376884,37
50337522,37
50241012,37
37943,37
8575,37
8619,37
7433,37
326857,37
50141104,38
8521,38
266706,38
50141526,38
231496,38
231527,38
51052999,38
50862837,38
50565657,38
50378464,38
50372332,38
50369265,38
27530,38
27532,38
19893,38
259771,38.4
399359,39
9483,39
412746,39
50433686,39
50306663,39
280953,39
399284,39
9462,39
50277018,39
50419237,39
50405324,39
273980,39
259716,39
259659,39
231478,39
231481,39
218191,39
50602674,39
50450192,39
259773,39.4
273893,39.49
51017568,39.81
51017565,39.81
51017563,39.81
50498644,40
7473,40
50369638,40
50285251,40
50127276,40
50141548,40
50141570,40
218161,40
50977351,40
50927780,40
50927785,40
50927787,40
50944574,40
50945071,40
50865223,40
50865226,40
50865296,40
50632194,40
50632260,40
50203804,40
50609545,40
50579668,40
50549334,40
50443620,40
50382037,40
50310521,40
50297426,40
50342561,40
50137940,40
22202,40
8196,40
6932,40
7007,40
7013,40
7015,40
7029,40
7033,40
6925,40
6926,40
6928,40
6940,40
326859,40
409024,41
8637,41
412670,41
357159,41
410124,41
50106206,41
273904,41
266621,41
50106812,41
50066823,41
259650,41
231428,41
50446902,41
50446853,41
50356341,41
50332238,41
50369281,41
48114,41
37972,41
8620,41
323924,41.9
50433415,42
8500,42
50066858,42
259863,42
50217951,42
50591765,42
50449206,42
50446894,42
50446305,42
50382099,42
50385103,42
50382021,42
50349633,42
50329277,42
50329290,42
50342592,42
37961,42
50809288,42
32013,42
50357992,42
50498660,43
16154,43
50358005,43
50111609,43
50108494,43
50475492,43
50017764,43
231547,43
227975,43
231479,43
50974104,43
50561412,43
50446888,43
50446306,43
50390558,43
50330418,43
50337518,43
50329325,43
50329152,43
259814,43.1
50296695,44
50141571,44
50217879,44
50922761,44
50578479,44
50578428,44
9486,44
50419254,44
50381977,44
50332220,44
50277017,44
37954,44
16161,44
50544483,44
409025,45
8526,45
50108503,45
266551,45
259839,45
50433688,45
8602,45
14992,45
37978,45
231474,45
50710768,45
50445873,45
50372325,45
50382049,45
50369562,45
50349598,45
50337530,45
50369268,45
9113,45
259649,45.1
51017484,45.71
51017479,45.71
51017576,45.71
364626,46
8524,46
358611,46
231516,46
231449,46
50929119,46
50866140,46
50856154,46
50869680,46
170841,46
50656567,46
368412,46
50356332,46
50337517,46
50330398,46
50277005,46
27486,46
14974,46
9476,46
9888,46
8555,46
50847660,46.1
231427,47
357132,47
50419211,47
50108476,47
50331668,47
50359535,47
231552,47
311785,47.43
259688,47.5
259720,47.5
311793,47.74
436752,47.8
50498646,48
50248683,48
410837,48
368406,48
50141115,48
50108497,48
50106788,48
10820,48
218164,48
50217897,48
50948835,48
50973726,48
170835,48
50561408,48
50579693,48
50445856,48
50372302,48
50413838,48
50356308,48
50385124,48
50381969,48
50382014,48
50369286,48
50369291,48
50349628,48
50382004,48
50332882,48
50359555,48
436753,48.3
412752,49
50433685,49
218181,49
50141524,49
273986,49
259758,49
50300705,49
51059754,49
50217916,49
50866789,49
50419248,49
50337534,49
50310549,49
311784,49.82
318782,50
6912,50
50141532,50
50111675,50
50106201,50
266553,50
50066678,50
280956,50
7026,50
8502,50
7613,50
259861,50
50929113,1.3
50929095,1.3
51059764,1.3
51059778,1.3
51059777,1.3
51059775,1.3
31991,1.3
50534320,1.3
50573442,1.3
50106743,1.4
50457852,1.4
50433412,1.4
51059772,1.4
51059776,1.4
50106742,1.4
50573441,1.5
50856098,1.5
50106744,1.5
50161974,1.5
50329321,1.5
50856112,1.5
50573494,1.5
32018,1.5
249748,1.59
249750,1.6
50106746,1.6
50114979,1.6
50609532,1.6
50161976,1.6
50161984,1.6
50106745,1.6
50258587,1.7
50856116,1.7
50864785,1.7
48317,1.7
50626199,1.7
50066676,1.7
50066882,1.7
50066857,1.7
50856157,1.8
50856114,1.8
50066673,1.8
50114991,1.8
51059768,1.8
51059760,1.8
50114977,1.8
249752,1.83
50497671,1.9
50358909,1.9
50329230,1.9
50217892,50
50927782,50
50710769,50
50632258,50
50632262,50
50567306,50
50908432,50
50541591,50
50446307,50
50380043,50
50369505,50
50330435,50
50347875,50
50276980,50
50846406,50
50837351,50
15049,50
22190,50
22198,50
9441,50
9481,50
7282,50
51017517,50.12
50847696,50.2
259745,50.4
259717,50.8
50498640,51
9867,51
368404,51
50141565,51
12932,51
50077259,51
50070530,51
259682,51
231515,51
51028789,51
50714859,51
50908424,51
50449161,51
50381960,51
50349617,51
16155,51
9450,51
357184,51
50457910,52
50908433,52
8504,52
9485,52
14976,52
14959,52
50846413,52
50108507,52
50066659,52
231445,52
50981416,52
50578477,52
50561434,52
8566,52
50424099,52
50385225,52
50359468,52
50297412,52
50330447,52
50331651,52
50276989,52
311796,52.18
51017475,52.48
51017469,52.48
51017566,52.48
51017499,52.48
51017481,52.48
50358006,53
50129494,53
50141558,53
231545,53
50865295,53
50603022,53
14947,53
50385053,53
50380106,53
50446308,53
50846390,53
15027,53
50847719,53.7
50461221,54
9909,54
50433428,54
50296682,54
412748,54
16083,54
14958,54
50108466,54
273982,54
266684,54
50066689,54
231536,54
50714865,54
170825,54
50449146,54
50446900,54
50446847,54
50382072,54
50330457,54
50331665,54
50846404,54
48124,54
311798,54.36
51017474,54.95
51017556,54.95
50498649,55
7031,55
50358001,55
50115015,55
50498638,55
50108533,55
266552,55
259719,55
259844,55
231446,55
50217882,55
50578478,55
50561437,55
50419207,55
50377887,55
50385212,55
50297429,55
50248681,55
50846386,55
14933,55
311803,55.67
266681,56
231450,56
218192,56
50714866,56
50606639,56
50446866,56
50331695,56
50377854,56
50372301,56
50369285,56
50369287,56
50369276,56
50428645,56
50457841,57
50066666,57
218184,57
50170385,57
50248680,57
50862795,57
31743,57
50446309,57
50450191,57
50369508,57
50310577,57
51017403,57.54
51017638,57.54
50477904,58
409023,58
50141557,58
50111615,58
50865228,58
16162,58
9399,58
50606661,58
50446310,58
50372336,58
50310535,58
27466,58
259747,58.3
259727,58.9
50461224,59
27468,59
50433427,59
50391813,59
37966,59
259857,59
6367,59
218188,59
50963003,59
170837,59
50629221,59
50332237,59
50337519,59
311797,59.34
259683,59.9
409012,60
6931,60
231459,60
51028798,60
50927778,60
50703612,60
50632249,60
50632261,60
50600059,60
50446311,60
50427167,60
50380049,60
50285003,60
50252226,60
50276696,60
50846415,60
7287,60
8604,60
7615,60
8520,60
6919,60
6929,60
50066715,60
50882555,61
50331669,61
50297418,61
50217904,61
50856119,61
50660034,61
50600054,61
11307,61
50378437,61
50382028,61
50385232,61
50349517,61
50369270,61
51017485,61.66
51017401,61.66
51017640,61.66
9396,62
8618,62
50433680,62
50141535,62
50108465,62
259918,62
50865307,62
170829,62
50544479,62
50390555,62
50381985,62
50337869,62
50310538,62
10033,62
410122,62.8
311799,62.97
50362376,63
50296681,63
259894,63
259808,63
50924765,63
50561411,63
8625,63
50506034,63
50349540,63
50337525,63
50317088,63
48311,63
50506033,63
399311,64
50369488,64
16140,64
50978771,64
50856127,64
50856150,64
50297423,64
50882564,64
50377971,64
50382105,64
8523,64
50369575,64
50369545,64
50330402,64
50350830,64
50277016,64
6397,64
15029,64
9496,64
51017501,64.57
51017399,64.57
50151234,65
50251760,65
50122733,65
259666,65
50866834,65
50856152,65
9415,65
50578431,65
50428644,65
50309930,65
50248651,65
9393,65
50710760,65
50477906,66
50331718,66
50477668,66
50111671,66
266592,66
50478038,66
231444,66
218185,66
50561406,66
50446313,66
50446314,66
50449170,66
50330416,66
50310558,66
50310576,66
50342593,66
259653,66.9
409010,67
412676,67
273910,67
273912,67
50066709,67
8510,67
50377959,67
37967,67
16177,67
31746,67
50931057,67
51028788,68
27529,68
50950656,68
50477916,69
8505,69
50296713,69
50141563,69
231497,69
218179,69
51028800,69
50457846,69
50974085,69
50443618,69
50881339,69
50376899,69
50385098,69
50369535,69
6364,69
16169,69
14956,69
51017472,69.18
412794,70
7599,70
50111617,70
50066867,70
10984,70
231451,70
218168,70
50973725,70
50927779,70
50938833,70
50865177,70
50632252,70
50632269,70
50651010,70
50579683,70
50908423,70
50445985,70
50419251,70
50419259,70
50427168,70
50380091,70
50342566,70
50347879,70
27475,70
7614,70
7520,70
7027,70
50268020,70
50477909,71
8623,71
412723,71
273957,71
266623,71
50066800,71
50066644,71
231528,71
50382111,71
50350838,71
50310556,71
50276992,71
37974,71
10037,71
9491,71
8558,71
8493,71
8622,71
364625,71
50477902,72
50466944,72
50296710,72
50369306,72
50602673,72
50419217,72
50607392,72.8
50477905,73
357134,73
358616,73
50710761,73
50330468,73
50938843,73
50248666,73
50626182,73
50908428,73
50372320,73
50372324,73
50331677,73
259728,73.4
50713689,73.41
50461222,74
50950654,74
50141108,74
259800,74
218165,74
50350869,74
50419253,74
50424119,74
50428643,74
50385120,74
311804,74.21
218166,75
50863676,75
50445855,75
50332893,75
50369431,75
50382007,75
50369300,75
50111673,76
50066680,76
50424098,76
9457,76
50376901,76
50310541,76
6392,76
50847668,76.2
50498621,77
50296705,77
266620,77
50865241,77
8587,77
50974093,77
8503,77
50578476,77
50609537,77
50385090,77
50310513,77
259709,77.5
51017639,77.62
50498641,78
50339867,78
50446315,78
50066901,78
50217884,78
9458,78
50445869,78
50381994,78
50319516,78
50342590,78
311801,78.53
50457892,79
9460,79
266703,79
8429,79
259750,79
266687,79
50445857,79
50369519,79
50349519,79
50332890,79
50310565,79
50310566,79
16176,79
9449,79
51028698,79.43
399297,80
50285249,80
50141111,80
7286,80
50981412,80
7283,80
7466,80
50285002,80
50323262,80
50440898,80
50908333,80
50847664,80.2
259670,80.4
9448,81
8541,81
259658,81.2
50713711,81.43
311800,81.71
51028796,82
50931060,82
50066836,1.9
50106747,1.9
9414,2
50866117,2
50866122,2
50866130,2
50866132,2
50863675,2
50856115,2
50856117,2
50856140,2
50857487,2
50626192,2
50626193,2
50170367,2
50625486,2
50609353,2
50609386,2
50573439,2
50427151,2
50427153,2
50427156,2
50427158,2
50427159,2
50427160,2
50411517,2
50420327,2
50356323,2
50378436,2
50382039,2
50378418,2
50359434,2
48106,2
27465,2
27385,2
27386,2
8483,2
9408,2
9413,2
399350,2
399354,2
399267,2
399291,2
399301,2
399303,2
368401,2
368421,2
368424,2
50446855,82
50556344,82
50330472,82
50377855,82
50369577,82
50385227,82
50713687,82.71
409014,83
50475486,83
259882,83
15046,83
50260767,83
9482,83
50882565,83
50329323,83
50276976,83
218180,83
51017508,83.18
259743,83.4
266612,84
50382102,84
50108498,84
266605,84
9949,84
50217906,84
311802,84.32
50607385,84.9
50296699,85
50066710,85
231535,85
50449123,85
7291,85
50350840,85
50164920,85
16179,85
50382056,85
390873,86
50475485,86
50475487,86
50479418,86
50129458,86
50106789,86
50419241,86
50377912,86
50385157,86
259746,86.9
399309,87
50457843,87
50457893,87
266683,87
50908441,87
50710759,87
9447,87
50449152,87
50377849,87
50342574,87
50331707,87
16178,87
50713709,87.11
50478029,88
357148,88
266685,88
51028779,88
50443615,88
50579678,88
8569,88
50369503,88
50356327,88
50369573,88
50350834,88
8624,88
50607396,88.5
50066636,89
50217888,89
218177,89
9461,89
50541590,89
50372318,89
50369440,89
259673,89.3
7608,90
7514,90
7289,90
30246,90
44433,90
50165117,90
50846422,90
50297424,90
50330406,90
50369537,90
50372329,90
50385186,90
50385063,90
50385130,90
50446846,90
50449151,90
50565674,90
50594537,90
50609392,90
50609547,90
50632259,90
50927781,90
51052996,90
51045776,90
266710,90
198674,90
50141113,90
50315451,90
50353637,90
50408166,90
50369619,90
357160,90
410835,90
50475484,90
50370642,90
50498620,90
9453,91
50432984,91
50385242,91
50369382,91
50420332,92
50561435,92
50948839,92
50331675,92
50141552,92
218189,92
259927,92
12964,92
50631450,92
50713688,92.23
50378019,93
50457906,93
50106791,93
50330458,93
259898,93
9446,93
50330453,93
409011,93
50369283,94
50385234,94
409013,94
50631451,94
50408182,94
44450,94
218174,94
50411514,94
50630459,94
266624,94
259698,94.4
50908329,95
50372317,95
50385041,95
50331656,95
9402,95
50296727,95
50106792,95
50083769,95
50950644,95
50865239,95
259830,95.4
259816,95.4
51017572,95.5
51017478,95.5
9987,96
8509,96
8571,96
357135,96
50868981,96
50369559,96
50449163,96
14973,96
50330424,96
50581342,96
50448641,96
266560,96
50097664,97
399282,97
409022,97
50507125,97
27487,97
50067352,97
6381,97
51028777,97
50066712,97
259786,97.3
266626,98
50478035,98
280973,98
50461225,98
231537,98
50710763,98
50656573,98
50276996,98
8495,98
50908439,99
50372303,99
50381967,99
50511563,99
50856153,99
8501,99
15043,100
344828,1.00E+02
9439,100
9466,100
10071,100
6911,100
6934,100
50319524,100
50317097,100
50277015,100
50252240,100
31747,100
27470,100
22192,100
50388009,100
50388080,100
50369381,100
50330432,100
50347851,100
50285011,100
50424123,100
50419223,100
50380036,100
50606646,100
50606677,100
50576671,100
50561969,100
50445870,100
50948841,100
50656568,100
50660036,100
50708553,100
50631423,100
50632193,100
50641792,100
51017505,100
51017506,100
259919,100
50362410,100
50160421,100
50160423,100
50505209,100
50355109,100
15044,100
50381995,101
50356336,101
357136,101
50106793,101
412790,101
50066699,101
50349544,102
50111680,102
50369533,102
412673,102
231546,102
273907,102
50607395,102.1
50847656,102.3
50359477,103
50376895,103
50713691,103.82
50248675,104
37963,104
412732,104
50510949,104
273966,104
50248687,105
410123,105
50710762,105
31995,105
266682,106
51028782,106
50248652,107
50457844,107
50408183,107
50607388,107.2
50713710,107.23
50381980,108
50066701,108
266545,108
50931249,108
50329338,109
50882503,109
50141574,109
50372327,109
50847711,109.3
51017473,109.65
51017470,109.65
9929,110
50478030,110
14957,110
16077,110
16087,110
50248688,110
50388018,110
50388019,110
50369409,110
50369413,110
50332889,110
50331714,110
50310537,110
50372306,110
50380089,110
50350851,110
50369457,110
50369507,110
50385207,110
50545496,110
50449133,110
50445860,110
50446811,110
50862800,110
50866794,110
50600043,110
50614361,110
50628146,110
259669,110
218176,110
218197,110
259873,110
259888,110
259713,110
50266679,110
14948,110
8519,111
50066850,111
50248648,111
50847659,111.6
50329153,112
50381971,112
50609360,112
50713690,112.26
50713713,112.52
50607397,112.6
50607376,112.7
8617,113
8494,113
8573,113
259662,113
44449,113
50868980,113
50847698,113.4
50418629,114
259795,114
412669,114
266652,114
50475488,114
273903,114
8518,115
50856128,115
50066696,115
50141528,115
50631449,115
50433425,116
231543,116
9403,117
50433416,117
50561452,117
50378422,117
50066818,118
50475489,118
259734,118
50882566,119
50315457,119
51028778,119
50428641,119
14975,120
50357996,120
8508,120
48127,120
50332892,120
50310544,120
50385147,120
50385152,120
50544484,120
50445861,120
50424120,120
50948842,120
51059783,120
231443,120
227981,1.20E+02
218199,120
10036,120
259936,120
259842,120
50315453,120
50266760,120
50511562,120
50499953,120
51017480,120.23
50306666,121
50868984,121
50349549,122
50391807,122
50868987,122
50349613,123
8548,124
50141553,124
50607377,124.6
50111681,125
50306648,125
48110,125
51028781,125
266608,125
50066783,125
259712,125
51028702,125.89
51028651,125.89
51028642,125.89
9501,126
8517,126
399281,126
50866833,126
50296706,126
50276988,126
44432,127
357137,127
266660,127
50378425,128
51028952,128
50457903,128
266707,128
51017496,128.82
50165058,129
44434,129
50882505,129
266632,129
50296696,129
50713712,129.26
50713718,129.54
50713698,129.56
16072,130
50296720,130
7449,130
50846411,130
50319540,130
50248685,130
31863,130
15024,130
12024,130
50330437,130
50330462,130
50330392,130
50331722,130
50310530,130
50369466,130
50369479,130
50581379,130
50908335,130
50908437,130
50445844,130
50446316,130
50424118,130
50864801,130
50714857,130
50651007,130
259737,130
259752,130
231539,130
218186,130
259917,130
50066675,130
259850,130
9947,130
259806,131
409015,131
266543,131
357186,132
50882514,132
44435,133
259835,133
50066847,133
50561455,133
8563,134
37960,134
50498636,134
266583,134
50607375,134.6
8597,135
51028776,135
50561443,135
50847669,135
266664,136
266709,136
266546,136
368357,2
368358,2
368359,2
368360,2
50296685,2
50070529,2
51017594,2
51017599,2
51017584,2
51017586,2
50950643,2
50950673,2
50950736,2
50927790,2
50930476,2
50930482,2
50930492,2
50930499,2
50930500,2
50216137,2
50866105,2
50856113,2.1
50929118,2.1
50106748,2.1
50338368,2.1
32007,2.1
50573446,2.1
50573445,2.1
51017606,2.14
249753,2.18
50856101,2.2
50433426,2.2
50114983,2.2
50864786,2.2
50573434,2.2
50573444,2.2
50466889,2.2
50066731,2.2
50362378,2.2
50643669,2.3
50106749,2.3
50106750,2.3
50066660,2.3
50433422,2.3
50477913,2.3
32010,2.3
50114993,2.3
50433423,2.4
50856142,2.4
50338367,2.4
8545,137
50660035,137
50372311,137
27504,138
358620,138
50066760,138
50609396,139
259677,139
409026,139
50713717,139.36
31876,140
50499952,140
9437,140
7523,140
7472,140
50285008,140
50846393,140
31866,140
50374352,140
50330464,140
50317095,140
50424079,140
50369513,140
50449182,140
50847718,140
50908327,140
50908440,140
50446912,140
50651026,140
218162,140
218169,140
266666,140
259912,140
259922,140
259931,140
259889,140
259899,140
318781,140
50511565,140
16081,140
9444,141
50475490,141
50631420,141
50369289,141
50428632,142
50626212,142
50626209,142
50428640,144
50165115,144
8496,145
44451,145
412674,145
259679,145
273908,145
51028951,145
50349524,146
50349531,146
50499934,146
50141575,146
50381987,146
50349538,147
50369309,147
266689,147
50656569,147
50544493,147
50381996,148
266550,148
50376894,148
50713692,148.31
8601,149
412739,149
273973,149
50578480,149
15048,150
409027,150
6920,150
50846418,150
50329154,150
50388062,150
50297422,150
50882567,150
50385185,150
50369482,150
50609388,150
50449135,150
50446810,150
50862799,150
50868975,150
170846,1.50E+02
50628129,150
259735,150
218167,150
218172,150
218195,150
259920,150
259932,150
259823,150
259851,150
259875,150
272109,150
50477925,150
9426,150
8540,151
50377921,151
51017514,151.36
50369307,152
50626206,152
50372304,152
50332225,153
50377904,153
50950665,153
410842,153
198671,153
50461223,153
266661,153
266559,154
50713714,154.27
266582,155
50420744,156
50337532,157
259784,157
266555,157
51028801,157
50713716,157.21
50296703,158
37976,158
266622,158
51028689,158.49
51017483,158.49
50349508,159
50349624,159
50376892,159
412735,159
50066738,159
273969,159
50141533,159
50356309,159
14991,160
50358007,160
50285000,160
50067183,160
31745,160
50388075,160
50369437,160
50427169,160
50424108,160
50449154,160
50449200,160
50446317,160
50862798,160
170858,1.60E+02
50651012,160
50628122,160
51059784,160
51045775,160
227979,1.60E+02
218182,160
259901,160
50498645,160
50498648,160
50477910,160
50433684,160
9475,161
50277009,161
266586,161
64000,161
50165062,161
50601885,162
357209,162
399307,162
50248671,163
50349522,164
50420339,165
266711,165
50868985,165
50217889,167
50626184,168
50419210,168
48112,169
27404,169
50950663,169
50713706,169.17
51017512,169.82
51017464,169.82
16173,170
50357997,170
9438,170
62509,170
50067353,170
31867,170
27395,170
14931,170
31873,170
50285010,170
50424110,170
50369498,170
50369568,170
50446318,170
50450211,170
50948848,170
50619283,170
50628115,170
11464,170
259935,170
50077260,170
260768,170
260770,170
259847,170
259852,170
259858,170
50499957,170
50358904,170
50353642,170
14942,170
50349512,171
259827,171
50349586,171
266674,172
259817,173
50359553,173
409003,174
50372296,174
50477675,175
44455,175
9401,176
280962,176
50713707,176.24
27464,177
50141556,178
50141538,178
50847652,178.8
9866,180
50285179,180
14944,180
9985,180
9986,180
9392,180
16095,180
15010,180
50349527,180
50349576,180
50369377,180
50369441,180
50349622,180
50330444,180
50348488,180
50310519,180
50424107,180
50385237,180
50385050,180
50385201,180
50385071,180
50626210,180
50915108,180
50449184,180
50665692,180
170839,1.80E+02
259748,180
259755,180
50948836,180
259921,180
260763,180
259832,180
9927,180
50108519,181
51017516,181.97
51017492,181.97
51017513,181.97
50106198,182
50461233,182
410849,182
50296714,183
50931066,183
50349541,184
50066896,184
50713705,184.53
50419261,185
50450245,185
50561451,185
8511,186
9398,186
50714215,186
50603014,186
50505201,186
51017402,186.21
27507,186.21
50248689,187
50847702,188
50847687,188.7
259776,189
266708,189
50066819,189
50713699,189.07
31857,190
389217,1.90E+02
10035,190
50319548,190
50310492,190
31993,190
16156,190
50297420,190
50908330,190
50908332,190
50908438,190
50449197,190
50446319,190
50445868,190
50948752,190
50714864,190
50631419,190
50170364,190
259738,190
13253,190
31858,190
50408201,191
272100,192
50424321,192
410117,192
50066885,193
50066822,194
8559,194
50349575,195
259663,195
50382090,195
50108530,196
50552286,196
50372328,197
266633,197
50141543,197
50349587,198
50369296,198
266601,198
259667,198
50847701,198.3
259803,199
50349526,199
7505,200
50211243,200
7476,200
50846389,200
50158705,200
31862,200
50576717,200
50552287,200
50541588,200
50385219,200
50385192,200
218196,200
51028644,200
50862794,200
50862796,200
50929090,200
50929093,200
50869686,200
50651019,200
266647,200
260769,200
259831,200
51045774,200
410118,200
410119,200
7468,200
50077261,202
266547,203
48107,205
50433417,205
50418623,205
50066662,206
266688,206
50408167,206
50713715,207.51
50248676,208
266558,208
50607387,208.8
51017490,208.93
51017489,208.93
358617,209
266589,209
14995,210
50353641,210
7443,210
7467,210
50331671,210
50331676,210
50342594,210
50285012,210
31744,210
31875,210
50574554,210
50549352,210
50446320,210
50446905,210
50446858,210
50369512,210
50369555,210
50924855,210
170850,2.10E+02
50600096,210
50628118,210
259937,210
50477926,210
421742,210
50468870,210
15008,210
37975,211
50066889,212
50349525,212
51028792,213
50457909,213
51028956,213
50315456,214
303528,214.7
64002,214.7
50609395,215
50296680,215
50461230,215
266609,215
50376898,216
266665,218
50349561,218
50247852,219
16163,220
50108471,220
9887,220
50591763,220
50446321,220
50446322,220
50419242,220
50862836,220
50948739,220
50203724,220
50628152,220
259906,220
259660,220
50499959,220
50461232,220
412751,220
273985,220
31869,220
50457848,223
50868986,223
8616,224
50420333,225
50067360,225
51017503,229.09
7017,230
273987,230
50331664,230
50285009,230
50317092,230
62511,230
7983,230
31999,230
15041,230
31870,230
31872,230
50445865,230
50450195,230
50446914,230
50446885,230
50427170,230
50424089,230
50862797,230
50600097,230
50108521,230
260766,230
259704,230
259736,230
50477915,230
50477917,230
412753,230
50332896,230
266606,231
50631421,231
8607,232
50066833,232
50713695,232.78
50378427,233
50349620,233
50931211,234
303527,234.5
51028961,235
259794,235
259739,235
266599,235
50710764,237
50329270,237
50066669,239
50329223,239
8546,240
50127281,240
7440,240
7469,240
50846398,240
62512,240
50446323,240
50066627,2.4
50337874,2.5
50367487,2.5
50416758,2.5
50865109,2.5
50515405,2.5
50626197,2.5
50106751,2.5
335474,2.5
50329240,2.6
50626195,2.6
50856097,2.6
50115029,2.6
50106752,2.6
48309,2.6
32000,2.6
249749,2.65
50600042,2.7
50066635,2.7
50600099,2.7
50864798,2.7
51059787,2.7
50265798,2.7
50600087,2.7
50106753,2.8
50626200,2.8
51017618,2.88
311790,2.89
31987,2.9
50609525,2.9
50856147,2.9
50600100,2.9
50865970,2.9
50846419,3
50347861,3
44867,3
27472,3
15050,3
14943,3
27384,3
9886,3
8557,3
8481,3
9397,3
9411,3
8612,3
6915,3
50931020,3
50950666,3
50217921,3
50424111,240
218170,240
50948844,240
50948749,240
50856109,240
50604645,240
50066781,240
259916,240
259824,240
259845,240
259887,240
259742,240
409005,240
50478036,240
50285178,240
7510,240
50066916,241
8498,242
50561450,243
50561453,245
50931071,245
50882568,245
50950664,246
50359501,246
37945,247
50882506,248
358614,248
50882569,248
50561449,249
266694,249
409007,249
16157,250
50357993,250
50369301,250
50330433,250
50067351,250
50544475,250
50443617,250
50419249,250
50424095,250
50847706,250
50424065,250
50424082,250
50424094,250
218194,250
50918100,250
50722236,250
50708546,250
50651008,250
266544,250
266549,250
266565,250
266566,250
266568,250
266569,250
50511564,250
50499955,250
411574,250
10067,250
284787,251
266611,251
50931250,253
409006,254
50857503,255
50924764,256
50066868,256
50108517,256
358608,257
266686,257
51017467,257.04
8547,259
266574,259
50349621,259
14946,260
50330405,260
50330471,260
31868,260
50561438,260
50385127,260
50478032,260
260760,260
259811,260
259828,260
259833,260
259904,260
170848,2.60E+02
415926,261
50713696,261.88
50349638,262
50276994,263
50380070,263
14897,263
266581,264
50950655,264
8627,265
50950658,266
357138,267
50713694,267.27
266653,268
259751,268
266663,268
259678,269
9404,269
8570,270
50461238,270
50310564,270
50332885,270
50330407,270
50129457,270
50846401,270
50846405,270
50164954,270
16097,270
50449126,270
50449136,270
50449199,270
50445864,270
50446873,270
50427171,270
50380034,270
50369538,270
218178,270
170857,2.70E+02
259926,270
259846,270
259676,270
259753,270
50310562,270
50924763,271
50329136,271
48125,272
50066717,272
50915159,272
8594,273
377145,274
50248649,276
409004,276
8596,276.5
266690,278
8578,279
357149,279
176886,279
51028806,279
15025,280
8635,280
50331652,280
50544476,280
50350858,280
50385045,280
50127270,280
50561405,280
259929,280
259867,280
50477826,280
50478039,280
50929112,280
50349513,281
51017497,281.84
358599,283
50394433,284
50626186,285
50457851,285
259692,285
390871,286
50713704,287.28
44438,289
8580,289
16165,290
14977,290
50390522,290
50331709,290
51028783,290
50908334,290
50908420,290
50651022,290
272108,290
50285007,290
50457840,291
50359478,292
410029,292
50950657,292
50348471,293
50418624,294
357150,295
51017482,295.12
50561431,296
259792,298
50847717,298
50066687,299
7513,300
6938,300
6941,300
7524,300
7474,300
50846396,300
